Market_Day,Hour_Ending,Wind_MWh,Actual_Load_MWh,,,,,,Number of samples,27528,1147
41282,18,7501.74,62162.15,,,,,,
41282,19,8354.75,65763.8,,,,,,
41282,20,8898.94,65674.74,,,,,,
41282,21,8914.51,64652.11,,,,,,
41282,22,8808.77,62670.6,,,,,,
41282,23,8456.68,59521.41,,,,,,
41282,24,8231.21,55854.47,,,,,,
41283,1,8301.07,53133.71,,,,,,
41283,2,8286.2,51462.47,,,,,,
41283,3,8537.85,50292.04,,,,,,
41283,4,8789.36,49726.2,,,,,,
41283,5,9017.21,50015.08,,,,,,
41283,6,8731.72,51667.15,,,,,,
41283,7,8617.73,55924.59,,,,,,
41283,8,8197.39,61066.41,,,,,,
41283,9,7451.65,62686.02,,,,,,
41283,10,7004.93,61796.13,,,,,,
41283,11,6427.46,61166.43,,,,,,
41283,12,5393.06,60629.78,,,,,,
41283,13,5320.4,60000.02,,,,,,
41283,14,5357.49,59470.02,,,,,,
41283,15,4659.28,58778.19,,,,,,
41283,16,3651.49,58057.41,,,,,,
41283,17,3306.42,58038.83,,,,,,
41283,18,3805.75,60466.02,,,,,,
41283,19,4471.32,64275.63,,,,,,
41283,20,5244.33,64467.13,,,,,,
41283,21,5922.41,63688.25,,,,,,
41283,22,6405.46,62026.32,,,,,,
41283,23,7113.75,59245.94,,,,,,
41283,24,7281.1,55716.06,,,,,,
41284,1,7561.19,53064.88,,,,,,
41284,2,7718.87,51643.9,,,,,,
41284,3,7844.25,50705.49,,,,,,
41284,4,7961.82,50368.16,,,,,,
41284,5,7943.27,50689.38,,,,,,
41284,6,7637.77,52466.14,,,,,,
41284,7,7429.07,56747.36,,,,,,
41284,8,7698.62,61902.4,,,,,,
41284,9,8314.15,63743.22,,,,,,
41284,10,8355.59,63184.88,,,,,,
41284,11,8304.46,63017.77,,,,,,
41284,12,8192.72,62687.54,,,,,,
41284,13,7933.3,62103.82,,,,,,
41284,14,7708.84,61614.26,,,,,,
41284,15,7525.81,61304.98,,,,,,
41284,16,7007.61,60697.75,,,,,,
41284,17,6962.59,61032.2,,,,,,
41284,18,7050.77,63227.12,,,,,,
41284,19,7063.32,65494.21,,,,,,
41284,20,7119.66,64709.73,,,,,,
41284,21,7093.01,63469.04,,,,,,
41284,22,6759.28,61413.75,,,,,,
41284,23,6821.8,58351.1,,,,,,
41284,24,6537.17,54725.44,,,,,,
41285,1,5645.64,51558.42,,,,,,
41285,2,5161.06,49630.29,,,,,,
41285,3,5256.55,48436.78,,,,,,
41285,4,5360.61,47756.7,,,,,,
41285,5,5104.62,47956.84,,,,,,
41285,6,4967.14,49501.62,,,,,,
41285,7,5101.4,53493.86,,,,,,
41285,8,5353.13,58315.57,,,,,,
41285,9,5901.48,60486.74,,,,,,
41285,10,6156.44,60079.26,,,,,,
41285,11,6322.88,60166.59,,,,,,
41285,12,6435.95,60256.19,,,,,,
41285,13,6576.23,59857.87,,,,,,
41285,14,6095.17,59215.41,,,,,,
41285,15,5726.87,58755.42,,,,,,
41285,16,5957.08,57766.88,,,,,,
41285,17,6111.15,57446.55,,,,,,
41285,18,6255.64,58684.05,,,,,,
41285,19,6524.47,61007.98,,,,,,
41285,20,6806.12,60241.08,,,,,,
41285,21,7384.48,58712.29,,,,,,
41285,22,7168.79,57183.86,,,,,,
41285,23,7442.05,54803.18,,,,,,
41285,24,7451.15,51832.87,,,,,,
41286,1,7849.89,48973.77,,,,,,
41286,2,8275.81,46948.73,,,,,,
41286,3,8618.33,45792.32,,,,,,
41286,4,8342.83,45233.35,,,,,,
41286,5,8473.82,45176.13,,,,,,
41286,6,8556.97,45862.73,,,,,,
41286,7,8477.21,47593.36,,,,,,
41286,8,8120.03,49968.54,,,,,,
41286,9,7865.71,51915.21,,,,,,
41286,10,7556.29,53425.58,,,,,,
41286,11,7816.87,54498.79,,,,,,
41286,12,7638.83,54814.93,,,,,,
41286,13,7624.26,54498.39,,,,,,
41286,14,7301.89,53966.07,,,,,,
41286,15,7028.19,53560.03,,,,,,
41286,16,6121.65,53446.86,,,,,,
41286,17,5232.71,54000.69,,,,,,
41286,18,4748.4,56487.42,,,,,,
41286,19,4248.79,59065.17,,,,,,
41286,20,3996.32,58633.6,,,,,,
41286,21,4000.28,57417.4,,,,,,
41286,22,3937.23,56474.08,,,,,,
41286,23,4190.33,54777.28,,,,,,
41286,24,4331.22,52409.4,,,,,,
41287,1,4330.85,50243.83,,,,,,
41287,2,4350.89,48595.29,,,,,,
41287,3,3966.87,47589.29,,,,,,
41287,4,3556.69,47131.46,,,,,,
41287,5,3378.7,47149.28,,,,,,
41287,6,3440.44,47568.49,,,,,,
41287,7,3294.17,48771.21,,,,,,
41287,8,3057.18,50705.72,,,,,,
41287,9,2583.27,52763.93,,,,,,
41287,10,2367.11,54449.54,,,,,,
41287,11,2902.64,55896.81,,,,,,
41287,12,3129.61,56802.46,,,,,,
41287,13,3277.8,57433.01,,,,,,
41287,14,3565.64,57724.63,,,,,,
41287,15,3749.97,57835.96,,,,,,
41287,16,3822.93,57775.47,,,,,,
41287,17,3825.68,58458.63,,,,,,
41287,18,3763.92,60870.01,,,,,,
41287,19,3577.14,64254.61,,,,,,
41287,20,3514.23,64385.7,,,,,,
41287,21,3812,63628.08,,,,,,
41287,22,4044.96,62065.59,,,,,,
41287,23,4132.43,59624.84,,,,,,
41287,24,4085.47,56968.25,,,,,,
41288,1,3662.39,55047.16,,,,,,
41288,2,3164.61,53967.95,,,,,,
41288,3,2613.95,53509.08,,,,,,
41288,4,2077.47,53600.61,,,,,,
41288,5,1812.59,54369.3,,,,,,
41288,6,1756.88,56593.3,,,,,,
41288,7,1562.88,61169.08,,,,,,
41288,8,1585.26,66592.4,,,,,,
41288,9,1433.84,68494.09,,,,,,
41288,10,1412.26,68093.93,,,,,,
41288,11,1149.59,67739.37,,,,,,
41288,12,1025.11,67649.1,,,,,,
41288,13,1209.09,67019.34,,,,,,
41288,14,1114.45,66617.44,,,,,,
41288,15,872.15,65838.03,,,,,,
41288,16,563.5,64941.25,,,,,,
41288,17,523.4,64845.49,,,,,,
41288,18,685.05,66558.99,,,,,,
41288,19,1092.13,69784.87,,,,,,
41288,20,1736.07,69868.71,,,,,,
41288,21,2524.07,68902.84,,,,,,
41288,22,3147.29,67266.88,,,,,,
41288,23,3737.23,64524.58,,,,,,
41288,24,4184.81,61094.78,,,,,,
41289,1,4609.09,58603.53,,,,,,
41289,2,4705.88,57076.23,,,,,,
41289,3,4569.77,56271.11,,,,,,
41289,4,4624.65,55965.38,,,,,,
41289,5,4364.18,56419.18,,,,,,
41289,6,4217.37,58431.95,,,,,,
41289,7,4212.19,62504.13,,,,,,
41289,8,4060.15,67608.76,,,,,,
41289,9,4047.22,68975.1,,,,,,
41289,10,4047.22,68312.36,,,,,,
41289,11,4047.22,67522.22,,,,,,
41289,12,2889.78,66694.07,,,,,,
41289,13,3164.99,65862.45,,,,,,
41289,14,3838.49,65207.5,,,,,,
41289,15,4465.58,64692.25,,,,,,
41289,16,5073.6,64135.8,,,,,,
41289,17,5585.89,64216.38,,,,,,
41289,18,5958.19,66045.32,,,,,,
41289,19,6592.29,69156.72,,,,,,
41289,20,7555.93,69162.57,,,,,,
41289,21,8239.32,68127.9,,,,,,
41289,22,8416.74,66234.27,,,,,,
41289,23,8218.61,63202.57,,,,,,
41289,24,8370.4,59366.07,,,,,,
41290,1,8559.58,56639.34,,,,,,
41290,2,8509.64,55185.66,,,,,,
41290,3,7889.87,54201.56,,,,,,
41290,4,7869.21,53790.85,,,,,,
41290,5,7871.76,54212.41,,,,,,
41290,6,7739.38,55955.74,,,,,,
41290,7,7642.79,60153.94,,,,,,
41290,8,7540.24,65188.43,,,,,,
41290,9,7061.28,66797.29,,,,,,
41290,10,6892.1,66103.61,,,,,,
41290,11,6409.41,65413.28,,,,,,
41290,12,5955.31,64969.45,,,,,,
41290,13,5789.17,64102.04,,,,,,
41290,14,6277.51,63514.65,,,,,,
41290,15,6017.99,62869.53,,,,,,
41290,16,6142.16,62178.28,,,,,,
41290,17,6590.62,62305.07,,,,,,
41290,18,6491.11,64349.52,,,,,,
41290,19,6254.57,67504.3,,,,,,
41290,20,6533.1,67559,,,,,,
41290,21,6131.48,66521.05,,,,,,
41290,22,6142.62,64645.01,,,,,,
41290,23,5257.41,61683.23,,,,,,
41290,24,4485.97,58125.23,,,,,,
41291,1,3895.31,55521.65,,,,,,
41291,2,3501.14,53948.79,,,,,,
41291,3,3165.36,53048.46,,,,,,
41291,4,2803.98,52659.01,,,,,,
41291,5,2791.72,53030.26,,,,,,
41291,6,2816.73,55024.38,,,,,,
41291,7,2837.26,59348.23,,,,,,
41291,8,2429.88,64678.99,,,,,,
41291,9,2209.84,66283.81,,,,,,
41291,10,1933.35,65626.12,,,,,,
41291,11,1699.81,65115.3,,,,,,
41291,12,1540.36,64456.5,,,,,,
41291,13,1459.58,63766.18,,,,,,
41291,14,1423.79,62933.54,,,,,,
41291,15,1667.92,62348.93,,,,,,
41291,16,1874.18,61673.66,,,,,,
41291,17,1728.68,61584.42,,,,,,
41291,18,1560.88,63545.49,,,,,,
41291,19,1477.59,67408.52,,,,,,
41291,20,1486.07,67900.75,,,,,,
41291,21,1437.06,67191.98,,,,,,
41291,22,1633.33,65703.76,,,,,,
41291,23,1978.05,62903.45,,,,,,
41291,24,2640.2,59533.24,,,,,,
41292,1,4025.23,56931.23,,,,,,
41292,2,5637.41,55655.08,,,,,,
41292,3,6466.02,54860.18,,,,,,
41292,4,7033.55,54478.22,,,,,,
41292,5,7427.34,54899.96,,,,,,
41292,6,7717.11,56884.72,,,,,,
41292,7,7731.36,60929.22,,,,,,
41292,8,7808.24,65865.82,,,,,,
41292,9,7753.24,67257.13,,,,,,
41292,10,8206.66,66569.48,,,,,,
41292,11,8268.63,65771.94,,,,,,
41292,12,8316.62,64915.76,,,,,,
41292,13,8674.64,63698.68,,,,,,
41292,14,8874.39,62689.4,,,,,,
41292,15,8542.67,61596.18,,,,,,
41292,16,8264.6,60347.01,,,,,,
41292,17,7717,59664.24,,,,,,
41292,18,7019.81,60811.95,,,,,,
41292,19,7424.24,63992.26,,,,,,
41292,20,7324.29,63867.67,,,,,,
41292,21,7104.92,62693.67,,,,,,
41292,22,6656.64,61092.33,,,,,,
41292,23,6519.27,58688.52,,,,,,
41292,24,6137.72,55524.21,,,,,,
41293,1,6118.07,52781.23,,,,,,
41293,2,6329.93,50924.07,,,,,,
41293,3,6466.01,49579.05,,,,,,
41293,4,6638.01,49056.39,,,,,,
41293,5,6946.39,48923.96,,,,,,
41293,6,7084.71,49440.2,,,,,,
41293,7,7141.66,50919.7,,,,,,
41293,8,7217.18,53101.7,,,,,,
41293,9,7386.01,54705.96,,,,,,
41293,10,7596.56,56038.44,,,,,,
41293,11,7689.67,56547.82,,,,,,
41293,12,7690.81,56438.09,,,,,,
41293,13,8258.75,55718.17,,,,,,
41293,14,9060.67,54649.62,,,,,,
41293,15,9556.81,53644.48,,,,,,
41293,16,9670.32,53265.28,,,,,,
41293,17,9832.39,53340.12,,,,,,
41293,18,9797.38,55093.74,,,,,,
41293,19,9517.5,58480.26,,,,,,
41293,20,9643.92,58836.08,,,,,,
41293,21,9479.91,58066.17,,,,,,
41293,22,9373.24,57042.01,,,,,,
41293,23,9249.27,55333.2,,,,,,
41293,24,8780.99,53041.27,,,,,,
41294,1,7917.3,51184.61,,,,,,
41294,2,6975.29,49882.04,,,,,,
41294,3,6361.57,49217.93,,,,,,
41294,4,5647.99,48951.42,,,,,,
41294,5,5014.96,49212.28,,,,,,
41294,6,4563.43,50020.86,,,,,,
41294,7,3773.83,51495.86,,,,,,
41294,8,3337.43,53687.88,,,,,,
41294,9,3153.98,55315.97,,,,,,
41294,10,3211.38,56710.39,,,,,,
41294,11,3086.33,57492.53,,,,,,
41294,12,3069.15,57688.15,,,,,,
41294,13,3471.34,57654.68,,,,,,
41294,14,4150.74,57654.67,,,,,,
41294,15,4639.83,57244.25,,,,,,
41294,16,5060.79,57073.37,,,,,,
41294,17,5502.22,57647.87,,,,,,
41294,18,5464.62,60138.04,,,,,,
41294,19,5221.5,64236.53,,,,,,
41294,20,5589.25,64613.97,,,,,,
41294,21,6284.16,63756.26,,,,,,
41294,22,6590.71,62443.62,,,,,,
41294,23,7001,60678.96,,,,,,
41294,24,7298.35,58024.88,,,,,,
41295,1,7320.79,56307.91,,,,,,
41295,2,7528.84,55258.92,,,,,,
41295,3,7756.89,54704.7,,,,,,
41295,4,7953.53,54792.84,,,,,,
41295,5,7986.75,55495.7,,,,,,
41295,6,7842.81,57476.01,,,,,,
41295,7,7632.77,61192.23,,,,,,
41295,8,7328.75,65504.29,,,,,,
41295,9,7019.72,67587.31,,,,,,
41295,10,6981.6,68402.94,,,,,,
41295,11,7544.56,69201.25,,,,,,
41295,12,7299.43,69426.45,,,,,,
41295,13,6934.19,69565.44,,,,,,
41295,14,6847.63,69183.41,,,,,,
41295,15,7005.58,68587.87,,,,,,
41295,16,6997.91,68059.74,,,,,,
41295,17,6877.34,68182.13,,,,,,
41295,18,6400.13,69805.35,,,,,,
41295,19,5862.32,73307.58,,,,,,
41295,20,5683.03,73516.37,,,,,,
41295,21,5802.8,72496.17,,,,,,
41295,22,5430.07,70757.15,,,,,,
41295,23,5171.14,68170.67,,,,,,
41295,24,4586.39,65205.52,,,,,,
41296,1,3849.52,62723.47,,,,,,
41296,2,3337.04,61264.59,,,,,,
41296,3,2918.52,60367.08,,,,,,
41296,4,2427.5,60074.22,,,,,,
41296,5,2123.29,60590.74,,,,,,
41296,6,1925.4,62525.3,,,,,,
41296,7,1689.12,66542.72,,,,,,
41296,8,1459.62,71574.58,,,,,,
41296,9,1234.3,72933.85,,,,,,
41296,10,1183.9,72423.42,,,,,,
41296,11,1190.09,71970.85,,,,,,
41296,12,1141.52,71625,,,,,,
41296,13,1156.88,71067.51,,,,,,
41296,14,1337.62,70479.72,,,,,,
41296,15,1318.34,69775.43,,,,,,
41296,16,1137.16,69225.34,,,,,,
41296,17,962.33,69045.14,,,,,,
41296,18,761.85,70691.2,,,,,,
41296,19,669.26,73719.31,,,,,,
41296,20,683.72,73698.36,,,,,,
41296,21,702.27,72554.11,,,,,,
41296,22,877.06,70900.47,,,,,,
41296,23,1252.65,67846.48,,,,,,
41296,24,1934.24,64388.22,,,,,,
41297,1,2474.95,61763.27,,,,,,
41297,2,2794.43,60140.72,,,,,,
41297,3,2853.13,59158.41,,,,,,
41297,4,3099.31,58788.78,,,,,,
41297,5,3179.6,59153.13,,,,,,
41297,6,3461.99,60766.38,,,,,,
41297,7,3469.59,64715.43,,,,,,
41297,8,3244.74,69727.12,,,,,,
41297,9,3153.02,71101.41,,,,,,
41297,10,3102.4,70461.71,,,,,,
41297,11,3417.53,69939.47,,,,,,
41297,12,4425.17,69234.81,,,,,,
41297,13,5402.21,68190.37,,,,,,
41297,14,6393.85,67661.98,,,,,,
41297,15,6939.8,66947.47,,,,,,
41297,16,7007.01,66064.33,,,,,,
41297,17,7081.76,66057.04,,,,,,
41297,18,7237.61,67535.51,,,,,,
41297,19,7017.63,70876.89,,,,,,
41297,20,7382.36,71544.95,,,,,,
41297,21,7671.28,70710.49,,,,,,
41297,22,7458.45,69113.97,,,,,,
41297,23,6874.71,66355.6,,,,,,
41297,24,6150.16,63122.99,,,,,,
41298,1,5248.54,60633.86,,,,,,
41298,2,4455.13,59394.01,,,,,,
41298,3,3853.54,58610.29,,,,,,
41298,4,3289.28,58381.2,,,,,,
41298,5,2835.97,59071.63,,,,,,
41298,6,2685.76,61102.01,,,,,,
41298,7,2240.93,65153.39,,,,,,
41298,8,1727.25,70066.66,,,,,,
41298,9,2097.06,71676.36,,,,,,
41298,10,2318.9,71103.88,,,,,,
41298,11,2648.33,70848.16,,,,,,
41298,12,3203.41,70665,,,,,,
41298,13,3815.21,69804.04,,,,,,
41298,14,4486.49,68853.17,,,,,,
41298,15,4873.83,68225.94,,,,,,
41298,16,5123.22,67688.85,,,,,,
41298,17,5556.89,67518.28,,,,,,
41298,18,5962,69179.9,,,,,,
41298,19,5995.3,72145.21,,,,,,
41298,20,6041.96,72193.48,,,,,,
41298,21,6125.98,71234.39,,,,,,
41298,22,6302.45,69177.16,,,,,,
41298,23,6594.03,66134.64,,,,,,
41298,24,6292.8,62505.01,,,,,,
41299,1,5923.29,59798.02,,,,,,
41299,2,5685.66,58032.68,,,,,,
41299,3,5517.27,56915.77,,,,,,
41299,4,5106.7,56418.99,,,,,,
41299,5,4721.9,56482.32,,,,,,
41299,6,4932.31,58135.14,,,,,,
41299,7,5428.33,61999.23,,,,,,
41299,8,6140.6,66752.62,,,,,,
41299,9,6502.98,68460.41,,,,,,
41299,10,6251.89,68110.3,,,,,,
41299,11,6113.83,68187.49,,,,,,
41299,12,6611.15,67610.33,,,,,,
41299,13,7463.58,66663.79,,,,,,
41299,14,7401.79,65852.82,,,,,,
41299,15,7254.14,65056.58,,,,,,
41299,16,6801.41,63977.92,,,,,,
41299,17,6313.78,63446.74,,,,,,
41299,18,5472.96,64359.06,,,,,,
41299,19,4946.57,67126.38,,,,,,
41299,20,4679.59,67139.15,,,,,,
41299,21,4535.18,66180.93,,,,,,
41299,22,4159.87,64759.72,,,,,,
41299,23,3746,62603.73,,,,,,
41299,24,3001.05,59453.3,,,,,,
41300,1,2405.81,56889.93,,,,,,
41300,2,2191.02,55188.39,,,,,,
41300,3,2040.94,54223.04,,,,,,
41300,4,1850.61,53812.16,,,,,,
41300,5,1897.81,53923.18,,,,,,
41300,6,1938.24,54572.13,,,,,,
41300,7,2139.36,56261.73,,,,,,
41300,8,2455.2,58565.91,,,,,,
41300,9,2746.64,60111.56,,,,,,
41300,10,3170.66,61208.14,,,,,,
41300,11,2947.25,61643.42,,,,,,
41300,12,3125.06,61037.65,,,,,,
41300,13,3400.19,59921.02,,,,,,
41300,14,3807.74,58466.1,,,,,,
41300,15,4173.61,57398.85,,,,,,
41300,16,4102.02,56478.36,,,,,,
41300,17,4219.27,56522.99,,,,,,
41300,18,4389.02,57843.27,,,,,,
41300,19,4892.43,61632.92,,,,,,
41300,20,5826.8,62253.58,,,,,,
41300,21,6584.16,61582.3,,,,,,
41300,22,7003.35,60423.42,,,,,,
41300,23,6950.37,58346.63,,,,,,
41300,24,7075.93,55899.5,,,,,,
41301,1,7169.12,53808.71,,,,,,
41301,2,7330.31,52318.85,,,,,,
41301,3,6934.44,51483.66,,,,,,
41301,4,6628.65,51140.87,,,,,,
41301,5,6775.98,50893.77,,,,,,
41301,6,6949.57,51305.26,,,,,,
41301,7,6749.28,52332.61,,,,,,
41301,8,6234.75,53893.04,,,,,,
41301,9,6068.43,55261.37,,,,,,
41301,10,5868.3,56465.58,,,,,,
41301,11,5477.33,57370.48,,,,,,
41301,12,4874,57898.47,,,,,,
41301,13,4310.04,58222.56,,,,,,
41301,14,3565.96,58375.68,,,,,,
41301,15,3076.02,58031.67,,,,,,
41301,16,2626.99,57778.38,,,,,,
41301,17,2138.65,58177.48,,,,,,
41301,18,1931.64,60096.52,,,,,,
41301,19,2085.94,62760.56,,,,,,
41301,20,2130.6,62735.06,,,,,,
41301,21,1865.62,61554.16,,,,,,
41301,22,1494.96,59384.49,,,,,,
41301,23,1435.07,56517.29,,,,,,
41301,24,1447.5,53468.18,,,,,,
41302,1,1333.54,51158.72,,,,,,
41302,2,1375.88,49731.35,,,,,,
41302,3,1312.64,48813.07,,,,,,
41302,4,1181.26,48494.67,,,,,,
41302,5,1274.02,48797.48,,,,,,
41302,6,1210.45,50520.38,,,,,,
41302,7,1082.25,54522.34,,,,,,
41302,8,1034.22,59204.09,,,,,,
41302,9,1064.99,61243.76,,,,,,
41302,10,1129.46,61426.64,,,,,,
41302,11,1177.17,61736.27,,,,,,
41302,12,1195.52,61932.22,,,,,,
41302,13,1196.92,61709.3,,,,,,
41302,14,1058.1,61253.26,,,,,,
41302,15,1081.29,60694.21,,,,,,
